time,seconds_elapsed,relativeAltitude,pressure
1708009883217286400,61.99928637695312,2.2961349487304688,1004.7548217773438
1708009883257285600,62.03928564453125,2.4546737670898438,1004.7359008789062
1708009883297287400,62.079287353515625,2.573577880859375,1004.7216796875
1708009883337280300,62.1192802734375,2.5339431762695312,1004.7263793945312
1708009883377284400,62.159284423828126,2.1032485961914062,1004.777587890625
1708009883417282300,62.1992822265625,2.1825180053710938,1004.7682495117188
1708009883457293800,62.2392939453125,2.2829208374023438,1004.75634765625
1708009883497282600,62.27928247070312,2.1085357666015625,1004.7769165039062
1708009883537287400,62.31928735351563,2.3886184692382812,1004.7437744140625
1708009883577286400,62.35928637695312,2.1957321166992188,1004.7667236328125
1708009883617285600,62.39928564453125,1.9922714233398438,1004.7909545898438
1708009883657289500,62.43928955078125,2.3093490600585938,1004.7531127929688
1708009883697284400,62.479284423828126,2.3806915283203125,1004.74462890625
1708009883737279200,62.519279296875,2.6026382446289062,1004.7180786132812
1708009883777286700,62.55928662109375,2.68719482421875,1004.7078857421875
1708009883817285600,62.59928564453125,2.7479629516601562,1004.7008666992188
1708009883857283000,62.639282958984374,2.8245925903320312,1004.6915283203125
1708009883897284900,62.679284912109374,2.8245925903320312,1004.6915283203125
1708009883937281500,62.719281494140624,2.4573135375976562,1004.7354736328125
1708009883977287200,62.759287109375,2.774383544921875,1004.6976928710938
1708009884017286000,62.799285888671875,2.528656005859375,1004.726806640625
1708009884057282600,62.839282470703125,3.1760101318359375,1004.6498413085938
1708009884097285400,62.87928540039063,2.6660537719726562,1004.71044921875
1708009884137290500,62.91929052734375,2.68719482421875,1004.7078857421875
1708009884177292300,62.959292236328125,2.5022354125976562,1004.72998046875
1708009884217283000,62.999282958984374,2.06097412109375,1004.7826538085938
1708009884257283300,63.039283447265625,2.3119888305664062,1004.7529296875
1708009884297291000,63.079291015625,2.3252029418945312,1004.751220703125
1708009884337281800,63.11928173828125,2.483734130859375,1004.7322998046875
1708009884377282600,63.159282470703126,2.4308929443359375,1004.7387084960938
1708009884417293000,63.19929296875,2.2723541259765625,1004.7576293945312
1708009884457284400,63.239284423828124,2.2142257690429688,1004.7645874023438
1708009884497283000,63.279282958984375,2.1851577758789062,1004.7680053710938
1708009884537287700,63.31928759765625,1.8892288208007812,1004.8032836914062
1708009884577287200,63.359287109375,2.0583343505859375,1004.7828979492188
1708009884617289200,63.399289306640625,2.09796142578125,1004.7781982421875
1708009884657282800,63.43928271484375,1.8892288208007812,1004.8032836914062
1708009884697283600,63.47928369140625,1.9394302368164062,1004.797119140625
1708009884737279500,63.51927954101563,2.301422119140625,1004.7539672851562
1708009884777283600,63.55928369140625,2.0530471801757812,1004.7837524414062
1708009884817295600,63.599295654296874,1.8813018798828125,1004.8041381835938
1708009884857283600,63.63928369140625,2.274993896484375,1004.7572021484375
1708009884897284900,63.679284912109374,1.833740234375,1004.8096923828125
1708009884937284900,63.71928491210937,1.6038589477539062,1004.8372802734375
1708009884977290800,63.75929077148437,1.820526123046875,1004.8113403320312
1708009885017293000,63.79929296875,2.1349563598632812,1004.7737426757812
1708009885057290500,63.83929052734375,1.7016220092773438,1004.8256225585938
1708009885097285400,63.87928540039063,1.6487808227539062,1004.8319702148438
1708009885137282600,63.91928247070312,1.8152389526367188,1004.8121948242188
1708009885177287200,63.959287109375,1.7227630615234375,1004.8232421875
1708009885217289700,63.99928979492187,1.8892288208007812,1004.8031005859375
1708009885257290200,64.03929028320313,1.675201416015625,1004.8287963867188
1708009885297289200,64.07928930664062,1.7069091796875,1004.824951171875
1708009885337283000,64.11928295898437,1.6408538818359375,1004.8328247070312
1708009885377288000,64.15928784179688,1.7227630615234375,1004.8232421875
1708009885417284900,64.19928491210938,1.7121963500976562,1004.8243408203125
1708009885457283600,64.23928369140626,1.85223388671875,1004.8077392578125
1708009885497286000,64.27928588867188,1.9182891845703125,1004.7998657226562
